0.008000158922965838,21.0
0.010599846380635157,21.0
0.025577224351223334,21.0
0.027415837708353548,21.0
0.03369455589735523,21.0
0.04011788385921931,21.0
0.05574114153079475,20.9
0.06051937298732064,20.8
0.06472708616575862,20.8
0.07484265106019863,20.7
0.08272779608392367,20.7
0.09198077464064988,20.6
0.10210713011743822,20.5
0.10644508614177525,20.5
0.11342920132542797,20.4
0.12446489260628771,20.4
0.14036321463688645,20.3
0.13713078626866912,20.3
0.14832930748301376,20.2
0.15717060206584405,20.2
0.1668236599535379,20.1
0.17473655879137984,20.1
0.18161550767531348,20.0
0.19187675680734737,20.0
0.20018324702575668,19.9
0.20455120673729296,19.9
0.21350701428375546,19.9
0.2283978610230042,19.8
0.22968005034147018,19.7
0.23351115063516084,19.7
0.2471527298775284,19.7
0.2405289508938971,19.7
0.25114171730777574,19.7
0.26822111284504735,19.6
0.2701859963120315,19.6
0.2790706940001662,19.5
0.2913651178025853,19.4
0.29695324725445094,19.4
0.29462735718719446,19.3
0.3081205169701484,19.3
0.3225307063251974,19.2
0.3365942212928913,19.2
0.33748994912862684,19.1
0.3434332071883669,19.1
0.35087124901408834,19.0
0.35845598138581136,19.0
0.3655720224687178,19.0
0.3828693659566857,19.0
0.3893264834356771,18.9
0.3944573046172473,18.9
0.40333159932101204,18.8
0.4141677458431942,18.8
0.4268437157727566,18.8
0.43598297256996354,18.7
0.434728970841946,18.7
0.44811473372667693,18.6
0.45212130109173676,18.6
0.4628001337889094,18.6
0.47485299167429873,18.5
0.4803232968932361,18.6
0.482048487192348,18.6
0.4966975208175688,18.6
0.49728395885904514,18.7
0.5048918967494171,18.6
0.5129892381175036,18.6
0.5186402850132453,18.6
0.5254816400337965,18.6
0.5363637202556908,18.6
0.5385120820302884,18.5
0.5520903949567892,18.5
0.5548911704960537,18.5
0.569366893141731,18.5
0.5802004376552473,18.5
0.5766464416245397,18.5
0.5860930676192105,18.5
0.5929026304428614,18.5
0.6015126898271558,18.4
0.6085365080916565,18.4
0.6214225625253574,18.4
0.62543277827315,18.4
0.6448914967223922,18.4
0.6421426476060162,18.5
0.6448914967223922,18.4
0.6517943335865144,18.4
0.6663897883612057,18.4
0.6732491551972726,18.4
0.684155479174828,18.4
0.6850529503604579,18.5
0.6926450258641479,18.4
0.7000074534863563,18.5
0.7056555053446204,18.4
0.7150124460555563,18.4
0.7224033844572701,18.4
0.7302338721184264,18.4
0.7403341349498486,18.3
0.7497935376246926,18.3
0.7553414174379852,18.3
0.7559284383045162,18.3
0.7698503554871371,18.3
0.7769532715738364,18.3
0.7852624376992914,18.4
0.7934352636863089,18.4
0.8028249678659668,18.5
0.8114230084507539,18.5
0.8210906558050954,18.5
0.8262833717659744,18.6
0.8468607507358153,18.6
0.8457619273269389,18.6
0.8533098126109587,18.7
0.8598918599679907,18.7
0.8651829964840625,18.7
0.8734733596181816,18.8
0.8825303945143552,18.8
0.8917967773400144,18.8
0.8978519501587092,18.8
0.9111501761049184,18.8
0.9195175894615917,18.8
0.9278529910566848,18.8
0.9242985165227213,18.7
0.9358886577462937,18.7
0.9517470214525287,18.7
0.9570084448953597,18.7
0.960460894491193,18.7
0.9661727420803449,18.6
0.9746731089888878,18.6
0.9826819409682289,18.6
0.998615557482108,18.6
0.9991417355538911,18.5
1.0076584609024943,18.6
1.020216928649394,18.6
1.0211652811315648,18.6
1.026962684828148,18.6
1.036187656253992,18.6
1.046220330430139,18.6
1.0519473378394568,18.6
1.0604787955567856,18.6
1.0639665254243458,18.6
1.0738771324804435,18.7
1.0764241737536624,18.8
1.0858095285713065,18.9
1.0902631236303646,18.9
1.098646813851424,19.0
1.1146880614443484,19.0
1.1191839912962833,19.0
1.1257383193849015,19.1
1.1290154547521747,19.1
1.1369632642976972,19.1
1.1474008820237047,19.1
1.1551451929105423,19.2
1.1566288716250084,19.2
1.164181816352168,19.2
1.179760949292371,19.2
1.1827180378922428,19.2
1.191330013104554,19.1
1.2024380084612518,19.1
1.2029840628262614,19.1
1.2173078174091565,19.1
1.2169232546216415,19.1
1.2278515259681508,19.1
1.238745845415753,19.2
1.2421436169937425,19.3
1.249619497029329,19.3
1.2578701556764402,19.4
1.2600243089122496,19.4
1.277600506499256,19.4
1.2877683534887876,19.4
1.2865505899755059,19.4
1.2951197242565364,19.4
1.308186478977272,19.4
1.3136309175620735,19.4
1.3323776692104898,19.5
1.3306274953896182,19.5
1.3357434304302305,19.5
1.3415199739657397,19.5
1.3525605643662721,19.5
1.3568343107676815,19.5
1.36806367538869,19.5
1.376973085798185,19.5
1.3854312342445962,19.4
1.4024602171963898,19.4
1.4061274253271543,19.4
1.406520534268915,19.4
1.413768082996261,19.4
1.427341433639058,19.4
1.431430611003915,19.5
1.4393655891068275,19.5
1.4461878860396506,19.4
1.4594129190159797,19.4
1.4617764797634174,19.4
1.4715922291061225,19.4
1.4809752136740457,19.3
1.4933230125200783,19.3
1.496658582754645,19.3
1.4988016169211924,19.3
1.507012831806572,19.2
1.521138099149453,19.2
1.5194913549258369,19.3
1.529301650145696,19.3
1.5425074811631854,19.3
1.5440735806244306,19.3
1.55072007434714,19.2
1.5624878716400334,19.2
1.5620085132534884,19.2
1.574130665699731,19.2
1.5838212935036466,19.1
1.592213413788697,19.1
1.5998833194556268,19.1
1.6140672157809646,19.1
1.614225295137056,19.1
1.627425245869003,19.1
1.6403381463428872,19.1
1.6440516874789688,19.1
1.6428078026256017,19.1
1.665577858372977,19.0
1.6735269295666193,19.0
1.6867482278468853,18.9
1.6888409620990057,18.9
1.6945988275778134,18.9
